CustomerID,recency_days,frequency,monetary,unique_products,avg_basket_value,avg_quantity,purchase_span_days,avg_interpurchase_days,segment
13772,183,2,894.21,116,6.527080291970803,3.3138686131386863,63,63.0,2
13777,90,18,12215.31,36,135.72566666666665,67.14444444444445,607,35.705882352941174,2
13780,302,1,243.73000000000002,48,5.077708333333334,3.0208333333333335,0,0.0,0
13781,282,1,127.84,17,7.5200000000000005,1.7647058823529411,0,0.0,0
13782,156,2,266.0,29,8.3125,1.84375,148,148.0,2
13784,40,6,1123.47,8,66.0864705882353,99.58823529411765,303,60.6,2
13786,517,1,230.39999999999998,7,32.91428571428571,19.428571428571427,0,0.0,0
13787,425,1,106.4,7,15.200000000000001,8.0,0,0.0,0
13790,213,1,348.8,45,7.751111111111111,16.622222222222224,0,0.0,0
13791,247,1,579.0,4,144.75,125.0,0,0.0,0
13792,245,1,120.95,9,13.43888888888889,7.111111111111111,0,0.0,0
13798,2,29,21790.46,86,109.49979899497487,73.12562814070351,664,23.714285714285715,2
13800,284,1,558.32,33,16.91878787878788,10.030303030303031,0,0.0,0
13801,245,1,324.8,23,14.121739130434783,7.304347826086956,0,0.0,0
13802,343,1,969.74,20,48.487,34.5,0,0.0,0
13804,91,4,844.85,42,20.11547619047619,11.5,155,51.666666666666664,2
13805,306,1,500.24,6,83.37333333333333,121.33333333333333,0,0.0,0
13806,154,1,256.38,10,25.637999999999998,5.6,0,0.0,0
13807,517,1,112.6,7,16.085714285714285,5.142857142857143,0,0.0,0
13808,155,4,1591.56,61,24.114545454545453,10.484848484848484,91,30.333333333333332,0
13809,162,1,155.05,11,12.920833333333334,2.4166666666666665,0,0.0,0
13810,30,1,246.01,14,17.572142857142858,9.428571428571429,0,0.0,0
13811,96,1,333.0,6,55.5,6.333333333333333,0,0.0,0
13812,184,1,139.88,8,17.485,8.375,0,0.0,0
13813,32,1,292.24,15,19.482666666666667,5.533333333333333,0,0.0,0
13814,124,1,961.58,26,36.98384615384616,20.46153846153846,0,0.0,0
13816,184,1,371.69,17,21.864117647058823,10.470588235294118,0,0.0,0
13817,60,1,254.28,15,16.952,9.866666666666667,0,0.0,0
13819,39,2,732.05,22,31.828260869565216,24.47826086956522,244,244.0,2
13822,243,1,163.62,5,32.724000000000004,22.2,0,0.0,0
13823,93,1,650.42,26,25.016153846153845,12.5,0,0.0,0
13824,7,3,1371.28,29,39.17942857142857,17.2,304,152.0,2
13831,220,2,719.3,4,143.85999999999999,47.6,357,357.0,2
13833,279,1,383.85,28,13.708928571428572,4.178571428571429,0,0.0,0
13835,128,2,537.34,28,15.804117647058824,8.558823529411764,29,29.0,0
13837,6,1,157.54000000000002,10,15.754000000000001,12.1,0,0.0,0
13838,243,2,437.94,92,4.3794,1.7,335,335.0,2
13841,341,1,85.0,1,85.0,100.0,0,0.0,0
13842,1,6,2137.09,106,16.82748031496063,8.84251968503937,485,97.0,2
13845,184,1,312.98,9,34.775555555555556,20.22222222222222,0,0.0,0
13846,37,1,252.53,15,16.835333333333335,7.4,0,0.0,0
13848,124,2,640.0,1,320.0,1000.0,361,361.0,2
13850,306,1,1595.48,93,17.155698924731183,10.150537634408602,0,0.0,0
13851,216,2,2405.14,64,37.5803125,24.296875,61,61.0,0
13854,2,11,3696.87,21,80.36673913043478,20.282608695652176,453,45.3,2
13856,96,1,124.60000000000001,3,41.53333333333334,53.333333333333336,0,0.0,0
13860,121,1,319.45,20,15.9725,11.15,0,0.0,0
13862,40,3,1026.16,53,16.28825396825397,11.873015873015873,179,89.5,2
13863,190,1,305.78,20,15.288999999999998,11.2,0,0.0,0
13865,1,2,277.44,16,16.32,6.352941176470588,187,187.0,2
13867,122,2,561.3,28,18.106451612903225,6.967741935483871,97,97.0,0
13868,302,2,3192.54,32,96.74363636363637,59.515151515151516,32,32.0,0
13869,125,1,1510.49,163,9.09933734939759,5.933734939759036,0,0.0,2
13870,152,1,152.75,4,38.1875,14.25,0,0.0,0
13871,69,3,1392.0,63,18.07792207792208,7.35064935064935,184,92.0,2
13873,3,3,389.6,21,16.93913043478261,6.086956521739131,281,140.5,2
13875,39,2,724.85,42,15.757608695652175,12.73913043478261,87,87.0,2
13876,154,1,122.7,7,17.52857142857143,5.142857142857143,0,0.0,0
13880,188,4,837.74,39,19.482325581395347,9.581395348837209,328,109.33333333333333,2
13881,37,9,9414.78,68,97.05958762886598,58.123711340206185,306,38.25,2
13882,91,3,435.34000000000003,27,15.547857142857143,14.928571428571429,92,46.0,0
13883,220,3,762.37,48,15.882708333333333,9.3125,0,0.0,0
13884,32,5,787.6,45,13.349152542372881,5.084745762711864,310,77.5,2
13885,280,1,107.65,5,21.53,4.6,0,0.0,0
13888,3,2,595.67,38,15.273589743589742,6.512820512820513,216,216.0,2
13889,124,1,416.90000000000003,15,27.793333333333337,9.733333333333333,0,0.0,0
13890,121,5,913.1500000000001,42,16.91018518518519,6.648148148148148,212,53.0,2
13892,160,2,395.73,24,16.48875,22.458333333333332,23,23.0,0
13894,312,1,160.85,10,16.085,10.5,0,0.0,0
13895,30,2,1655.77,70,22.68178082191781,12.726027397260275,215,215.0,2
13899,69,1,298.5,15,19.9,8.133333333333333,0,0.0,0
13900,95,1,8.5,1,8.5,1.0,0,0.0,0
13901,248,1,1561.0900000000001,77,20.273896103896107,11.116883116883116,0,0.0,0
13904,303,1,131.52,9,14.613333333333335,12.11111111111111,0,0.0,0
13908,97,3,1461.61,65,19.231710526315787,12.092105263157896,119,59.5,2
13911,128,3,867.47,52,15.218771929824563,9.56140350877193,125,62.5,0
13914,275,1,321.07,16,20.066875,7.8125,0,0.0,0
13917,339,1,65.38,5,13.075999999999999,7.6,0,0.0,0
13919,31,2,384.81,24,13.743214285714286,16.928571428571427,33,33.0,0
13924,121,2,474.73,37,12.830540540540541,20.675675675675677,0,0.0,0
13925,64,3,298.13,12,18.633125,7.4375,59,29.5,0
13928,122,1,131.22,8,16.4025,3.0,0,0.0,0
13931,216,2,1237.53,56,21.336724137931036,12.5,36,36.0,0
13938,244,1,71.66,7,10.237142857142857,10.0,0,0.0,0
13939,343,1,184.5,12,15.375,16.833333333333332,0,0.0,0
13940,184,1,225.24,14,16.08857142857143,9.714285714285714,0,0.0,0
13941,32,2,2123.16,15,111.74526315789473,54.73684210526316,635,635.0,2
13947,215,1,90.6,5,18.119999999999997,8.8,0,0.0,0
13949,152,3,1359.04,91,13.590399999999999,14.72,62,31.0,0
13950,160,1,179.30999999999997,7,25.615714285714283,11.571428571428571,0,0.0,0
13952,189,1,1208.31,44,27.46159090909091,12.386363636363637,0,0.0,0
13953,69,2,911.32,7,113.915,84.5,232,232.0,2
13954,121,1,212.51,12,17.709166666666665,8.416666666666666,0,0.0,0
13955,126,2,322.96,33,9.786666666666665,4.666666666666667,36,36.0,0
13956,68,2,325.85,51,6.14811320754717,2.3773584905660377,175,175.0,2
13959,282,2,337.44,31,9.92470588235294,5.823529411764706,81,81.0,0
13962,129,1,117.6,7,16.8,4.285714285714286,0,0.0,0
13963,253,3,548.86,29,18.926206896551726,14.0,264,132.0,0
13969,31,9,4013.25,196,15.030898876404494,7.835205992509363,423,52.875,2
13971,31,2,703.36,38,17.584,13.0,65,65.0,2
13975,122,5,2309.48,238,7.194641744548287,5.05607476635514,155,38.75,2
13980,62,1,200.14,11,18.19454545454545,15.636363636363637,0,0.0,0
13982,455,1,428.6,23,18.63478260869565,9.043478260869565,0,0.0,0
13983,1,7,1279.38,44,28.43066666666667,13.466666666666667,485,80.83333333333333,2
13984,217,3,689.38,7,86.1725,73.25,268,134.0,0
13985,1,8,3181.1,73,19.048502994011976,8.910179640718562,245,35.0,2
13989,215,1,369.40999999999997,18,20.522777777777776,24.666666666666668,0,0.0,0
13990,67,1,311.3,16,19.45625,11.875,0,0.0,0
13992,91,1,76.8,5,15.36,12.8,0,0.0,0
13993,32,2,845.3,21,40.25238095238095,9.619047619047619,151,151.0,2
13994,182,2,885.21,66,12.126164383561644,5.424657534246576,93,93.0,0
13995,129,1,310.45,17,18.261764705882353,10.764705882352942,0,0.0,0
13999,30,5,1586.57,66,17.24532608695652,9.391304347826088,186,46.5,2
14000,6,1,635.66,15,42.37733333333333,47.333333333333336,0,0.0,0
14001,698,1,301.24,9,33.471111111111114,10.444444444444445,0,0.0,0
14002,187,1,224.79,14,16.056428571428572,4.214285714285714,0,0.0,0
14004,246,2,957.0,31,28.147058823529413,12.647058823529411,58,58.0,0
14005,128,1,187.16,14,13.368571428571428,17.142857142857142,0,0.0,0
14006,7,1,357.65,13,27.51153846153846,16.23076923076923,0,0.0,0
14012,161,1,328.8,11,29.89090909090909,14.545454545454545,0,0.0,0
14013,99,1,118.5,8,14.8125,11.25,0,0.0,0
14016,338,1,976.58,45,21.701777777777778,15.488888888888889,0,0.0,0
14019,305,1,416.24,17,24.48470588235294,18.823529411764707,0,0.0,0
14020,2,1,331.14,18,18.396666666666665,10.0,0,0.0,0
14021,6,2,433.0,19,22.789473684210527,7.2631578947368425,150,150.0,2
14023,282,2,584.07,30,18.840967741935486,11.129032258064516,20,20.0,0
14024,64,2,327.7,16,20.48125,9.375,91,91.0,0
14027,62,1,104.82,6,17.47,10.333333333333334,0,0.0,0
14029,154,1,302.46,9,33.60666666666666,19.333333333333332,0,0.0,0
14030,32,7,1816.81,164,9.820594594594594,5.5675675675675675,453,75.5,2
14031,192,8,7549.67,50,95.56544303797469,29.417721518987342,474,67.71428571428571,2
14032,7,5,1202.68,34,21.866909090909093,15.290909090909091,479,119.75,2
14034,218,2,473.90999999999997,23,18.9564,12.28,0,0.0,0
14035,30,1,300.32,12,25.026666666666667,10.0,0,0.0,0
14037,425,1,111.8,26,4.3,1.3076923076923077,0,0.0,0
14039,183,1,152.2,6,25.366666666666664,15.333333333333334,0,0.0,0
14040,10,5,2096.92,91,16.130153846153846,5.838461538461538,175,43.75,2
14044,284,1,170.44,54,3.156296296296296,1.3518518518518519,0,0.0,0
14045,193,3,1251.75,4,250.35,97.4,504,252.0,2
14047,163,3,647.37,20,26.97375,9.125,503,251.5,2
14048,162,1,409.93,83,4.822705882352941,3.388235294117647,0,0.0,0
14049,248,1,226.93,23,9.866521739130436,5.869565217391305,0,0.0,0
14050,122,1,260.38,17,15.316470588235294,14.235294117647058,0,0.0,0
14051,31,10,6933.570000000001,42,68.64920792079208,16.77227722772277,454,50.44444444444444,2
14053,156,2,260.25,2,65.0625,53.75,123,123.0,0
14054,215,1,92.46,6,15.409999999999998,10.333333333333334,0,0.0,0
14056,36,11,3955.78,244,7.651411992263056,4.071566731141199,241,24.1,2
14057,32,5,1160.15,58,20.002586206896552,15.672413793103448,251,62.75,2
14060,71,6,1970.1200000000001,47,32.29704918032787,32.09836065573771,596,119.2,2
14062,93,2,1965.5,28,70.19642857142857,44.285714285714285,331,331.0,2
14064,6,3,704.12,34,16.002727272727274,14.75,62,31.0,0
14067,154,2,374.7,51,7.2057692307692305,6.9423076923076925,91,91.0,0
14071,122,3,305.86,118,2.570252100840336,2.033613445378151,60,30.0,2
14073,153,1,151.04,13,11.618461538461538,10.0,0,0.0,0
14075,213,1,316.78,8,39.5975,25.25,0,0.0,0
14076,306,1,118.67,43,2.6970454545454547,1.7954545454545454,0,0.0,0
14077,66,2,227.9,26,8.139285714285714,4.571428571428571,2,2.0,0
14078,67,3,491.46,29,14.041714285714285,3.857142857142857,631,315.5,2
14079,156,1,375.1,12,31.258333333333336,25.083333333333332,0,0.0,0
14080,153,1,45.599999999999994,4,11.399999999999999,12.0,0,0.0,0
14081,70,2,921.62,126,6.1441333333333334,3.9466666666666668,508,508.0,2
14082,425,1,182.25,28,6.2844827586206895,3.793103448275862,0,0.0,0
14083,38,5,795.77,138,5.564825174825175,4.2377622377622375,601,150.25,2
14085,99,6,1336.21,112,10.60484126984127,6.595238095238095,448,89.6,2
14087,152,1,191.47,61,2.8157352941176472,3.676470588235294,0,0.0,0
14088,278,4,12777.66,145,88.12179310344827,25.282758620689656,29,9.666666666666666,2
14092,276,4,1013.25,46,19.86764705882353,11.176470588235293,59,19.666666666666668,0
14096,61,6,19798.67,784,12.397413901064494,2.996869129618034,243,48.6,2
14098,275,1,147.35,21,7.016666666666667,4.9523809523809526,0,0.0,0
14099,33,4,1206.43,78,12.83436170212766,7.957446808510638,186,62.0,2
14102,243,2,450.4,19,18.766666666666666,13.833333333333334,60,60.0,0
14104,126,1,104.95,2,52.475,1.0,0,0.0,0
14107,246,3,1288.15,36,23.85462962962963,14.314814814814815,179,89.5,0
14108,91,1,306.58,18,17.03222222222222,9.555555555555555,0,0.0,0
14110,2,6,2853.15,67,32.7948275862069,15.367816091954023,278,55.6,2
14111,7,2,142.5,4,35.625,41.5,208,208.0,2
14112,99,2,1365.42,73,17.283797468354432,10.886075949367088,237,237.0,2
14113,182,1,471.9,11,42.9,21.0,0,0.0,0
14114,38,1,191.39999999999998,4,47.849999999999994,3.0,0,0.0,0
14116,64,4,1169.82,55,18.2784375,9.515625,119,39.666666666666664,2
14121,31,3,2251.67,121,17.72968503937008,13.496062992125983,150,75.0,2
14125,30,1,1091.28,59,18.496271186440676,8.033898305084746,0,0.0,0
14126,302,1,62.5,1,62.5,50.0,0,0.0,0
14127,94,2,572.11,33,16.346,8.142857142857142,217,217.0,2
14128,62,1,331.96,24,13.831666666666665,12.291666666666666,0,0.0,0
14129,121,3,519.91,21,19.99653846153846,10.653846153846153,95,47.5,0
14132,4,7,2261.71,81,18.53860655737705,19.385245901639344,273,45.5,2
14133,306,2,287.64,12,23.97,16.333333333333332,0,0.0,0
14135,40,10,3307.25,82,32.424019607843135,30.04901960784314,626,69.55555555555556,2
14138,121,2,965.8800000000001,40,20.99739130434783,13.043478260869565,33,33.0,0
14140,122,2,935.05,60,14.167424242424241,12.287878787878787,60,60.0,0
14141,31,2,425.82000000000005,14,25.04823529411765,7.882352941176471,121,121.0,2
14142,698,1,311.81,22,14.173181818181819,14.227272727272727,0,0.0,0
14145,187,3,2851.2,6,356.4,72.0,60,30.0,0
14146,333,1,1225.16,73,16.78301369863014,9.04109589041096,0,0.0,0
14149,281,1,446.62,28,15.950714285714286,7.785714285714286,0,0.0,0
14150,244,1,352.46000000000004,14,25.17571428571429,16.714285714285715,0,0.0,0
14156,1,24,37193.4,396,67.74754098360656,34.72677595628415,637,27.695652173913043,2
14159,216,3,1218.24,220,4.088053691275168,3.7181208053691277,148,74.0,2
14161,128,3,1097.6200000000001,87,10.554038461538463,4.326923076923077,449,224.5,2
14163,65,1,909.6,17,53.50588235294118,18.11764705882353,0,0.0,0
14165,99,1,120.44,23,5.0183333333333335,2.2083333333333335,0,0.0,0
14167,10,1,148.35,16,8.241666666666667,2.1666666666666665,0,0.0,0
14171,305,1,363.79,57,6.272241379310345,2.8793103448275863,0,0.0,0
14173,250,1,114.04,11,10.367272727272727,3.6363636363636362,0,0.0,0
14174,183,1,134.46,26,5.171538461538462,3.6153846153846154,0,0.0,0
14175,31,1,2016.31,90,22.403444444444442,9.877777777777778,0,0.0,0
14176,517,1,159.55,9,17.727777777777778,6.777777777777778,0,0.0,0
14177,216,2,191.33,19,10.07,5.578947368421052,0,0.0,0
14178,30,5,1241.91,140,5.723087557603687,5.67741935483871,303,75.75,2
14180,61,11,2091.27,71,20.705643564356436,2.8217821782178216,606,60.6,2
14184,245,1,452.89,24,18.870416666666667,5.291666666666667,0,0.0,0
14185,10,1,197.65,3,65.88333333333334,2.0,0,0.0,0
14188,91,4,1426.76,26,32.42636363636364,17.636363636363637,220,73.33333333333333,2
14189,61,6,1974.68,88,18.629056603773584,16.9811320754717,486,97.2,2
14191,64,5,1584.07,79,17.03301075268817,13.494623655913978,269,67.25,2
14193,276,1,430.85,19,22.676315789473687,10.263157894736842,0,0.0,0
14194,31,4,1602.2,59,19.303614457831326,8.289156626506024,221,73.66666666666667,2
14195,341,1,828.4,5,165.68,147.2,0,0.0,0
14199,220,1,185.39999999999998,2,92.69999999999999,14.0,0,0.0,0
14201,62,3,355.12,15,22.195,15.625,125,62.5,0
14204,152,1,150.61,36,3.861794871794872,1.8461538461538463,0,0.0,0
14208,185,1,151.74,10,15.174000000000001,11.4,0,0.0,0
14209,40,3,1017.23,38,21.6431914893617,9.25531914893617,27,13.5,0
14210,254,2,668.61,33,18.07054054054054,8.945945945945946,385,385.0,2
14211,246,1,220.04000000000002,13,16.92615384615385,7.384615384615385,0,0.0,0
14212,32,1,1070.48,9,118.94222222222223,128.0,0,0.0,0
14214,91,3,765.4,44,16.639130434782608,9.0,95,47.5,0
14215,188,2,342.16,17,20.127058823529413,13.882352941176471,358,358.0,2
14216,182,3,1046.3600000000001,43,21.354285714285716,7.836734693877551,150,75.0,0
14217,40,9,973.6899999999999,50,17.703454545454544,4.527272727272727,445,55.625,2
14219,213,1,89.94,7,12.848571428571429,11.142857142857142,0,0.0,0
14220,190,1,319.42,10,31.942,13.8,0,0.0,0
14221,254,3,1102.8,54,19.013793103448275,11.017241379310345,53,26.5,0
14223,124,2,686.23,38,16.338809523809523,10.833333333333334,94,94.0,0
14224,128,1,247.76999999999998,39,6.194249999999999,3.25,0,0.0,0
14226,30,2,337.02000000000004,13,25.924615384615386,10.307692307692308,30,30.0,0
14227,129,1,304.33000000000004,13,23.410000000000004,8.538461538461538,0,0.0,0
14229,71,1,456.97,20,22.8485,9.75,0,0.0,0
14231,96,1,307.76,12,25.646666666666665,9.666666666666666,0,0.0,0
14232,188,1,310.79,14,22.199285714285715,17.214285714285715,0,0.0,0
14233,6,2,858.25,13,61.30357142857143,25.928571428571427,306,306.0,2
14234,91,1,209.48,15,13.965333333333332,14.333333333333334,0,0.0,0
14235,218,2,1538.31,24,61.532399999999996,39.4,0,0.0,0
14236,666,1,189.3,3,63.1,12.666666666666666,0,0.0,0
14237,698,1,161.0,9,17.88888888888889,4.222222222222222,0,0.0,0
14239,160,5,1161.3,50,22.332692307692305,7.884615384615385,176,44.0,0
14240,91,1,663.49,32,20.7340625,10.59375,0,0.0,0
14241,96,1,213.70000000000002,10,21.37,14.6,0,0.0,0
14243,129,5,1184.56,49,19.742666666666665,10.8,326,81.5,2
14245,250,1,688.35,41,16.789024390243902,8.414634146341463,0,0.0,0
14246,129,1,449.64,24,18.735,9.0,0,0.0,0
14247,191,1,136.76999999999998,19,6.838499999999999,2.35,0,0.0,0
14250,32,3,1904.05,94,17.153603603603603,10.81081081081081,269,134.5,2
14251,121,1,482.28000000000003,10,48.228,22.4,0,0.0,0
14256,425,1,523.86,32,16.370625,9.4375,0,0.0,0
14257,125,4,2479.58,58,37.00865671641791,18.776119402985074,154,51.333333333333336,2
14258,32,5,7609.18,50,104.23534246575343,63.28767123287671,160,40.0,2
14262,61,3,1124.36,51,18.134838709677418,11.85483870967742,271,135.5,2
14264,126,2,333.97,15,19.64529411764706,4.117647058823529,2,2.0,0
14270,10,1,492.65000000000003,29,16.98793103448276,6.793103448275862,0,0.0,0
14273,37,2,218.7,10,18.224999999999998,9.083333333333334,152,152.0,2
14276,5,2,778.54,39,17.30088888888889,11.733333333333333,300,300.0,2
14277,36,1,1629.03,71,22.013918918918918,11.554054054054054,0,0.0,0
14282,122,4,1178.4,30,28.05714285714286,15.714285714285714,395,131.66666666666666,2
14284,91,1,343.15,19,18.060526315789474,4.7894736842105265,0,0.0,0
14285,303,1,300.6,5,60.120000000000005,28.0,0,0.0,0
14286,37,1,2050.08,141,14.539574468085107,14.170212765957446,0,0.0,2
14287,333,1,93.35,5,18.669999999999998,9.0,0,0.0,0
14288,67,1,426.6,16,26.6625,11.75,0,0.0,0
14289,7,2,225.78,12,16.127142857142857,3.857142857142857,326,326.0,2
14290,276,1,728.5,33,22.075757575757574,13.575757575757576,0,0.0,0
14291,33,5,2478.31,102,16.632953020134227,11.825503355704697,211,52.75,2
14292,2,4,1430.06,40,32.501363636363635,15.727272727272727,309,103.0,2
14293,162,3,815.1700000000001,38,18.957441860465117,12.651162790697674,385,192.5,2
14297,62,2,710.1,35,20.28857142857143,11.542857142857143,7,7.0,0
14298,91,10,16044.25,380,34.578125,34.42025862068966,244,27.11111111111111,2
14299,1,4,1647.72,31,41.193,17.3,454,151.33333333333334,2
14304,340,1,383.45,17,22.555882352941175,8.176470588235293,0,0.0,0
14307,2,4,2022.56,104,17.74175438596491,10.807017543859649,695,231.66666666666666,2
14309,30,5,1446.41,50,19.54608108108108,12.878378378378379,302,75.5,2
14311,37,1,310.26,20,15.513,7.3,0,0.0,0
14312,38,5,1047.19,51,18.055,8.275862068965518,274,68.5,2
14315,126,3,652.35,22,29.652272727272727,10.136363636363637,212,106.0,2
14317,184,1,508.58000000000004,24,21.190833333333334,10.625,0,0.0,0
14320,40,1,352.51,23,15.326521739130435,10.217391304347826,0,0.0,0
14321,71,1,326.82,29,11.269655172413794,22.24137931034483,0,0.0,0
14326,37,1,183.85,8,22.98125,12.875,0,0.0,0
14329,38,1,578.02,38,15.211052631578946,10.0,0,0.0,0
14331,156,1,79.0,4,19.75,4.0,0,0.0,0
14332,245,1,440.2,12,33.86153846153846,17.23076923076923,0,0.0,0
14333,276,1,415.2,15,27.68,3.8666666666666667,0,0.0,0
14334,69,3,1017.01,57,14.956029411764705,10.279411764705882,85,42.5,2
14335,246,1,347.5,40,8.6875,8.425,0,0.0,0
14336,130,2,764.45,41,17.777906976744188,17.093023255813954,120,120.0,2
14338,338,1,8.25,1,8.25,1.0,0,0.0,0
14339,37,1,309.52,14,22.108571428571427,12.0,0,0.0,0
14340,220,1,134.7,6,22.45,9.666666666666666,0,0.0,0
14341,128,3,688.81,33,17.22025,11.3,209,104.5,2
14342,122,1,91.03999999999999,5,18.208,9.2,0,0.0,0
14344,99,4,604.13,49,10.41603448275862,5.5,448,149.33333333333334,2
14345,334,1,108.97999999999999,6,18.16333333333333,8.333333333333334,0,0.0,0
14346,33,1,759.14,43,17.654418604651163,11.651162790697674,0,0.0,0
14350,69,1,282.93,18,15.718333333333334,10.166666666666666,0,0.0,0
14352,38,3,464.94000000000005,18,25.830000000000002,12.333333333333334,179,89.5,2
14353,128,1,90.6,6,15.1,10.666666666666666,0,0.0,0
14354,91,2,163.62,9,18.18,23.333333333333332,152,152.0,2
14355,455,1,174.4,11,15.854545454545455,8.363636363636363,0,0.0,0
14360,122,4,2118.03,104,18.102820512820514,9.735042735042734,153,51.0,2
14364,6,3,1763.8,19,83.99047619047619,37.904761904761905,213,106.5,2
14367,34,9,4785.9,197,17.21546762589928,7.514388489208633,299,37.375,2
14375,158,1,235.56,57,3.5690909090909093,2.787878787878788,0,0.0,0
14377,339,1,302.45,7,43.207142857142856,13.571428571428571,0,0.0,0
14383,184,2,1005.6,36,22.854545454545455,14.0,149,149.0,2
14387,153,1,797.86,56,13.997543859649124,6.385964912280702,0,0.0,0
14388,64,6,2281.92,96,16.656350364963505,10.094890510948906,603,120.6,2
14389,215,2,1043.46,33,23.188000000000002,16.2,93,93.0,0
14390,6,3,1097.16,61,16.375522388059704,6.895522388059701,661,330.5,2
14393,219,1,67.95,5,13.59,2.6,0,0.0,0
14395,61,6,2135.23,133,10.31512077294686,5.072463768115942,604,120.8,2
14396,215,2,487.99,71,6.684794520547945,3.0821917808219177,424,424.0,2
14397,5,8,1405.1,16,29.895744680851063,23.19148936170213,241,34.42857142857143,2
14401,66,5,1718.14,69,20.213411764705885,21.623529411764707,268,67.0,2
14403,189,3,1180.01,17,65.55611111111111,23.27777777777778,148,74.0,0
14404,183,2,256.03,33,6.737631578947368,3.0,394,394.0,2
14406,3,1,156.75,8,19.59375,9.625,0,0.0,0
14407,130,1,357.18,19,18.798947368421054,7.052631578947368,0,0.0,0
14408,185,3,1451.64,55,20.445633802816904,13.95774647887324,152,76.0,0
14409,94,3,519.6,9,51.96,26.8,452,226.0,2
14410,124,4,354.21999999999997,57,6.003728813559322,3.8983050847457625,127,42.333333333333336,0
14411,312,1,1063.0,14,75.92857142857143,14.0,0,0.0,0
14413,364,1,121.05,22,5.502272727272727,3.0454545454545454,0,0.0,0
14414,93,2,359.9,22,14.995833333333332,30.25,242,242.0,2
14415,66,7,3268.22,205,10.245203761755485,5.407523510971787,271,45.166666666666664,2
14418,182,1,897.35,61,14.710655737704919,12.934426229508198,0,0.0,0
14419,62,4,607.24,83,5.326666666666667,2.456140350877193,363,121.0,2
14420,335,1,387.52,29,13.362758620689654,11.517241379310345,0,0.0,0
14421,6,1,455.18,15,30.345333333333333,12.933333333333334,0,0.0,0
14422,90,1,382.01,15,25.467333333333332,11.933333333333334,0,0.0,0
14423,220,1,265.2,3,88.39999999999999,40.0,0,0.0,0
14426,130,3,1719.33,79,21.76367088607595,13.012658227848101,204,102.0,2
14427,154,1,321.74,16,20.10875,13.0,0,0.0,0
14428,275,2,689.94,85,7.186875000000001,2.4375,27,27.0,0
14431,70,1,470.36,17,27.668235294117647,7.647058823529412,0,0.0,0
14432,32,3,665.7,92,5.641525423728814,5.822033898305085,302,151.0,2
14434,62,3,552.0,3,110.4,27.2,241,120.5,2
14436,305,1,89.06,9,9.895555555555555,14.333333333333334,0,0.0,0
14437,455,1,63.0,5,12.6,12.0,0,0.0,0
14438,192,1,131.9,9,14.655555555555557,9.11111111111111,0,0.0,0
14440,333,2,1273.95,16,57.90681818181818,12.136363636363637,122,122.0,0
14441,90,2,646.26,16,34.013684210526314,9.894736842105264,94,94.0,0
14443,312,2,608.4,36,15.6,8.897435897435898,235,235.0,2
14446,30,3,638.83,165,3.4719021739130436,3.010869565217391,129,64.5,2
14447,252,1,265.0,15,17.666666666666668,9.066666666666666,0,0.0,0
14448,424,1,102.35000000000001,18,5.686111111111112,2.4444444444444446,0,0.0,0
14449,160,3,698.47,176,3.423872549019608,3.107843137254902,506,253.0,2
14450,5,2,322.22,24,11.111034482758622,5.517241379310345,62,62.0,0
14451,62,1,283.9,47,5.356603773584905,3.2830188679245285,0,0.0,0
14452,155,1,127.37,29,4.245666666666667,1.5333333333333334,0,0.0,0
14453,308,1,119.93,22,5.451363636363637,2.227272727272727,0,0.0,0
14456,32,3,1426.9,310,3.5406947890818863,3.5260545905707197,211,105.5,2
14457,312,1,113.64,4,28.41,22.0,0,0.0,0
14459,157,1,1837.92,37,49.67351351351351,20.54054054054054,0,0.0,0
14460,312,1,30.0,1,30.0,24.0,0,0.0,0
14462,33,7,1432.22,112,10.230142857142857,4.9071428571428575,220,36.666666666666664,2
14463,305,1,220.2,2,110.1,26.0,0,0.0,0
14465,70,3,1038.44,107,8.44260162601626,3.2357723577235773,89,44.5,2
14466,61,5,1832.45,29,37.39693877551021,12.959183673469388,606,151.5,2
14472,65,3,616.79,58,9.205820895522388,5.6716417910447765,153,76.5,2
14473,311,1,85.0,1,85.0,10.0,0,0.0,0
14475,131,2,622.17,23,22.220357142857143,8.678571428571429,56,56.0,0
14477,127,1,358.0,2,179.0,100.0,0,0.0,0
14479,455,1,174.4,10,17.44,5.8,0,0.0,0
14482,91,3,781.9300000000001,66,11.170428571428573,8.428571428571429,244,122.0,2
14483,283,1,137.1,9,15.233333333333333,10.777777777777779,0,0.0,0
14485,334,1,162.8,44,3.539130434782609,1.5217391304347827,0,0.0,0
14487,32,2,524.47,51,10.08596153846154,5.788461538461538,515,515.0,2
14488,276,1,1064.28,46,23.136521739130433,17.369565217391305,0,0.0,0
14491,667,1,127.2,4,31.8,10.0,0,0.0,0
14493,91,3,1602.54,70,20.2853164556962,10.89873417721519,210,105.0,2
14495,64,1,40.599999999999994,2,20.299999999999997,11.0,0,0.0,0
14496,343,2,538.8100000000001,16,28.35842105263158,8.368421052631579,354,354.0,2
14497,284,1,475.37,29,16.392068965517243,8.10344827586207,0,0.0,0
14498,188,1,147.02,14,10.501428571428573,6.857142857142857,0,0.0,0
14499,191,1,122.87,41,2.9254761904761906,1.6666666666666667,0,0.0,0
